Users,Price,Economy,TVTNum,InvestorTVT,InvestorPerc,InvestorSell,InvestorReturn,InvestorPercReturn,Bond
1061437,0.00678669769603621,25877834060.0,3813022948571.0,2889403375.3681817,2889403375.3681817,188172.03908084807,1217770165.868944,242.55403317378878,2020153380000.0
1034717,0.007055462912984108,26902642000.0,3813022948571.0,2860509341.6145,2860509341.6145,193667.74437783135,1218536543.954797,242.70730879095942,2020153380000.0
1081031,0.007141622606862458,27231170890.0,3813022948571.0,2831904248.198355,2831904248.198355,194072.44272154488,1218772790.224916,242.75455804498318,2020153380000.0
1076712,0.007036848034197029,26831663040.0,3813022948571.0,2803585205.7163715,2803585205.7163715,189312.95849870442,1218466114.8275607,242.69322296551212,2020153380000.0
1075783,0.007030776557494095,26808512360.0,3813022948571.0,2775549353.659208,2775549353.659208,187258.12084223528,1218439237.2347288,242.68784744694577,2020153380000.0
1044192,0.0065285568998029,24893537280.0,3813022948571.0,2747793860.122616,2747793860.122616,172143.15289396493,1217036241.6224873,242.40724832449746,2020153380000.0
1061414,0.007312661412239806,27883345780.0,3813022948571.0,2720315921.52139,2720315921.52139,190890.01823222497,1219180752.3443909,242.83615046887817,2020153380000.0
1050191,0.0072353400286613275,27588517570.0,3813022948571.0,2693112762.306176,2693112762.306176,186982.9014370893,1218960572.5482295,242.7921145096459,2020153380000.0
1041719,0.0068081513880552036,25959637480.0,3813022948571.0,2666181634.6831145,2666181634.6831145,174183.63421339708,1217800937.8086057,242.56018756172114,2020153380000.0
1032611,0.006894864367352618,26290276060.0,3813022948571.0,2639519818.336283,2639519818.336283,174638.1271237335,1218022938.881122,242.60458777622443,2020153380000.0
1037109,0.007,25564736850.0,3652105264285.0,2613124620.1529202,2613124620.1529202,168120.4098492123,1218283800.4896739,242.65676009793478,2181071064286.0
1009617,0.006590519039902926,24069269280.0,3652105264285.0,2586993373.951391,2586993373.951391,163607.55184618966,1217205164.7875793,242.44103295751586,2181071064286.0
1019490,0.006956450858207632,25405690800.0,3652105264285.0,2561123440.2118773,2561123440.2118773,170964.77662581505,1218142829.8307135,242.6285659661427,2181071064286.0
1006249,0.007014885302057591,25619099540.0,3652105264285.0,2535512205.8097587,2535512205.8097587,170676.87818622537,1218283504.6609845,242.6567009321969,2181071064286.0
1006666,0.006645678452193151,24270717260.0,3652105264285.0,2510157083.7516613,2510157083.7516613,160076.88889851366,1217338951.087269,242.46779021745382,2181071064286.0
1026500,0.006852505113896146,25026070000.0,3652105264285.0,2485055512.9141445,2485055512.9141445,163408.21040436462,1217849518.065125,242.569903613025,2181071064286.0
1022929,0.007131166944909728,26043772340.0,3652105264285.0,2460204957.785003,2460204957.785003,168352.78443461008,1218533147.5116591,242.70662950233182,2181071064286.0
994275,0.00707842412232909,25851150000.0,3652105264285.0,2435602908.207153,2435602908.207153,165436.55413106244,1218394682.170999,242.6789364341998,2181071064286.0
996872,0.007170611344666974,26187827440.0,3652105264285.0,2411246879.125081,2411246879.125081,165915.23752459552,1218610481.2569022,242.72209625138044,2181071064286.0
999934,0.006823011243318709,24918355280.0,3652105264285.0,2387134410.3338304,2387134410.3338304,156293.6633835313,1217764105.6150594,242.55282112301188,2181071064286.0
1009252,0.007035820180563884,25695555920.0,3652105264285.0,2363263066.230492,2363263066.230492,159556.76035047928,1218263711.4277549,242.65274228555097,2181071064286.0
1030002,0.006723587055426061,24555247680.0,3652105264285.0,2339630435.568187,2339630435.568187,150951.24712640117,1217517877.6125824,242.50357552251648,2181071064286.0
1012435,0.00698316061681014,25503237650.0,3652105264285.0,2316234131.2125053,2316234131.2125053,155211.14359772627,1218117014.8095078,242.62340296190158,2181071064286.0
997405,0.007026969047406218,25663230650.0,3652105264285.0,2293071789.90038,2293071789.90038,154623.00269247405,1218210347.338916,242.64206946778322,2181071064286.0
1008162,0.006655554553069193,24306785820.0,3652105264285.0,2270141072.001376,2270141072.001376,144985.81172196812,1217351036.4073958,242.47020728147916,2181071064286.0
1008096,0.006580590344704953,24033008640.0,3652105264285.0,2247439661.2813625,2247439661.2813625,141919.24998553796,1217173387.6448483,242.43467752896967,2181071064286.0
1014761,0.006924182708340087,25287844120.0,3652105264285.0,2224965264.668549,2224965264.668549,147835.98698647905,1217937809.9087749,242.58756198175496,2181071064286.0
1005018,0.00708060454688527,25859113140.0,3652105264285.0,2202715612.021864,2202715612.021864,149663.94211189973,1218277966.0165887,242.65559320331775,2181071064286.0
1006377,0.00656936915664097,23992027680.0,3652105264285.0,2180688455.901645,2180688455.901645,137469.29402344645,1217144624.6150784,242.4289249230157,2181071064286.0
968803,0.006968707900861293,25450454810.0,3652105264285.0,2158881571.342629,2158881571.342629,144367.51828360718,1218007859.714158,242.6015719428316,2181071064286.0
950572,0.0067672945360293755,24714872000.0,3652105264285.0,2137292755.6292026,2137292755.6292026,138792.9808859745,1217565727.2188694,242.51314544377388,2181071064286.0
997846,0.006661222423653984,24327485480.0,3652105264285.0,2115919828.0729105,2115919828.0729105,135251.33308224953,1217331901.5703003,242.46638031406007,2181071064286.0
1011180,0.007049260888442716,25744642800.0,3652105264285.0,2094760629.7921815,2094760629.7921815,141698.8734275903,1218145502.0165582,242.62910040331164,2181071064286.0
998164,0.0065157568136686135,23796229760.0,3652105264285.0,2073813023.4942596,2073813023.4942596,129665.03304244555,1217021114.2094643,242.40422284189287,2181071064286.0
1000050,0.007119537395122282,26001300000.0,3652105264285.0,2053074893.259317,2053074893.259317,140263.59902696087,1218265859.9479303,242.65317198958607,2181071064286.0
972906,0.0069982212369236645,25558240620.0,3652105264285.0,2032544144.3267236,2032544144.3267236,136494.78703052146,1218009604.8532264,242.6019209706453,2181071064286.0
987237,0.0069553329304085825,25401608010.0,3652105264285.0,2012218702.8834565,2012218702.8834565,134301.70158567472,1217915363.9663494,242.58307279326988,2181071064286.0
1022818,0.006752308653630196,24660141980.0,3652105264285.0,1992096515.854622,1992096515.854622,129077.65672452677,1217500041.1585963,242.50000823171925,2181071064286.0
1024209,0.007291529699435825,26629434000.0,3652105264285.0,1972175550.6960757,1972175550.6960757,137991.59364021767,1218566958.8097665,242.71339176195332,2181071064286.0
1021276,0.00674212887585556,24622964360.0,3652105264285.0,1952453795.189115,1952453795.189115,126318.28642174054,1217476795.607105,242.495359121421,2181071064286.0
1029068,0.007,25644374560.0,3663482080000.0,1932929257.2372239,0.0005276207758158936,130242.64135631222,1217973847.9378035,242.5947695875607,2169694248571.0
999855,0.006727595553026425,24646425750.0,3663482080000.0,1913599964.6648517,1913599964.6648517,123537.67961538602,1217440807.4293091,242.48816148586184,2169694248571.0
1016352,0.00676369126937288,24778661760.0,3663482080000.0,1894463965.018203,1894463965.018203,122958.49405372197,1217503408.6911473,242.50068173822947,2169694248571.0
1015226,0.006681375348777467,24477098860.0,3663482080000.0,1875519325.368021,1875519325.368021,120247.43593268833,1217341135.3334146,242.4682270666829,2169694248571.0
1048531,0.00744150111961241,27261806000.0,3663482080000.0,1856764132.1143408,1856764132.1143408,132588.45201601813,1218759787.566746,242.7519575133492,2169694248571.0
1055782,0.007103904354296719,26025026300.0,3663482080000.0,1838196490.7931974,1838196490.7931974,125307.6106287757,1218126354.8643885,242.6252709728777,2169694248571.0
1063257,0.007232562862706838,26496364440.0,3663482080000.0,1819814525.8852656,1819814525.8852656,126301.2808998535,1218356207.047222,242.67124140944438,2169694248571.0
1078959,0.007339372130899027,26887658280.0,3663482080000.0,1801616380.6264129,1801616380.6264129,126884.8121395321,1218543901.9569697,242.70878039139396,2169694248571.0
1070442,0.006965869280299577,25519337280.0,3663482080000.0,1783600216.8201487,1783600216.8201487,119223.32990655559,1217864718.1910188,242.57294363820375,2169694248571.0
1027117,0.006911029860967683,25318434050.0,3663482080000.0,1765764214.6519473,1765764214.6519473,117101.88640548832,1217760743.333629,242.55214866672577,2169694248571.0
1031591,0.0067130475604783085,24593129440.0,3663482080000.0,1748106572.5054278,1748106572.5054278,112609.76195871661,1217405226.4427133,242.48104528854265,2169694248571.0
1065341,0.00708970673605697,25973013580.0,3663482080000.0,1730625506.7803736,1730625506.7803736,117738.84795315324,1218057470.0416656,242.61149400833312,2169694248571.0
1056377,0.007185763234305216,26324914840.0,3663482080000.0,1713319251.71257,1713319251.71257,118140.718820245,1218217489.9350564,242.6434979870113,2169694248571.0
1040928,0.0071573917238869095,26220976320.0,3663482080000.0,1696186059.1954443,1696186059.1954443,116497.52180954414,1218162749.0315404,242.63254980630808,2169694248571.0
1010829,0.007173927270854837,26281554000.0,3663482080000.0,1679224198.6034899,1679224198.6034899,115598.99655180713,1218184712.2380753,242.63694244761504,2169694248571.0
974499,0.006772448724520579,24810744540.0,3663482080000.0,1662431956.6174548,1662431956.6174548,108038.36792915617,1217504853.5179598,242.50097070359197,2169694248571.0
984895,0.006917284647943467,25341348350.0,3663482080000.0,1645807637.0512803,1645807637.0512803,109245.39299172485,1217739883.6279984,242.54797672559968,2169694248571.0
993778,0.007052915077995959,25838228000.0,3663482080000.0,1629349560.6807675,1629349560.6807675,110273.54423897828,1217957301.354846,242.5914602709692,2169694248571.0
1025489,0.007202391439021315,26385831970.0,3663482080000.0,1613056065.07396,1613056065.07396,111484.52660669143,1218194982.9913514,242.63899659827027,2169694248571.0
1004831,0.006687020502636115,24497779780.0,3663482080000.0,1596925504.4232206,1596925504.4232206,102472.12030098443,1217358267.5071628,242.47165350143257,2169694248571.0
960484,0.006887413157484313,25231914680.0,3663482080000.0,1580956249.3789883,1580956249.3789883,104487.51444152532,1217672780.3057237,242.53455606114474,2169694248571.0
975301,0.006993662507556199,25621157270.0,3663482080000.0,1565146686.8851984,1565146686.8851984,105038.4072500009,1217835227.5424886,242.56704550849773,2169694248571.0
1004739,0.007056656455652705,25851934470.0,3663482080000.0,1549495220.0163465,1549495220.0163465,104924.67348449228,1217928299.9604096,242.58565999208193,2169694248571.0
975340,0.006778293398940278,24832156400.0,3663482080000.0,1534000267.8161829,1534000267.8161829,99777.86560450088,1217491726.2679937,242.49834525359873,2169694248571.0
967295,0.006365933268056275,23321482450.0,3663482080000.0,1518660265.138021,1518660265.138021,92770.7617119338,1216854283.0451117,242.37085660902233,2169694248571.0
964383,0.006346768899713029,23251274130.0,3663482080000.0,1503473662.486641,1503473662.486641,91566.56453007448,1216820359.5875325,242.3640719175065,2169694248571.0
961431,0.006398199108974487,23439687780.0,3663482080000.0,1488438925.8617747,1488438925.8617747,91385.47655304104,1216892873.7906892,242.37857475813786,2169694248571.0
973106,0.006619331278399484,24249801520.0,3663482080000.0,1473554536.603157,1473554536.603157,93598.468210469,1217217089.2842526,242.44341785685052,2169694248571.0
1002008,0.007037475624829589,25781665840.0,3663482080000.0,1458818991.2371256,1458818991.2371256,98515.9892654158,1217828062.7308233,242.56561254616466,2169694248571.0
970196,0.00695705570914107,25487048920.0,3663482080000.0,1444230801.3247542,1444230801.3247542,96416.3074201027,1217705670.0880473,242.54113401760947,2169694248571.0
995177,0.007,25337206420.0,3619600917142.0,1429788493.3115067,1429788493.3115067,94890.96568672943,1217761486.3652408,242.55229727304817,2213575411429.0
1008844,0.006719864812943349,24323228840.0,3619600917142.0,1415490608.3783917,1415490608.3783917,91275.86116847476,1217356148.3055222,242.47122966110445,2213575411429.0
1021523,0.006956717750497836,25180541950.0,3619600917142.0,1401335702.2946079,1401335702.2946079,93548.10208920456,1217686487.829877,242.5372975659754,2213575411429.0
995978,0.006708458804119426,24281943640.0,3619600917142.0,1387322345.2716618,1387322345.2716618,89307.6268810591,1217333893.303488,242.4667786606976,2213575411429.0
1048956,0.007143540404563782,25856765400.0,3619600917142.0,1373449121.8189452,1373449121.8189452,94148.73566222166,1217932536.5331872,242.58650730663743,2213575411429.0
1075850,0.007326692391530193,26519702500.0,3619600917142.0,1359714630.6007557,1359714630.6007557,95596.97269435474,1218179055.04923,242.635811009846,2213575411429.0
1101288,0.00799282474014939,28930835760.0,3619600917142.0,1346117484.294748,1346117484.294748,103245.62702058419,1219079370.9691947,242.81587419383894,2213575411429.0
1051700,0.007162227437070506,25924405000.0,3619600917142.0,1332656309.4518006,1332656309.4518006,91591.39600559363,1217956468.8173223,242.59129376346445,2213575411429.0
1060095,0.007140322011081553,25845116100.0,3619600917142.0,1319329746.3572826,1319329746.3572826,90398.1542060609,1217922518.6155772,242.58450372311543,2213575411429.0
1033202,0.007036253411083123,25468429300.0,3619600917142.0,1306136448.89371,1306136448.89371,88189.81506742311,1217780576.2467234,242.55611524934469,2213575411429.0
1063155,0.007636761795779924,27642030000.0,3619600917142.0,1293075084.4047728,1293075084.4047728,94759.20286337814,1218559934.8093758,242.71198696187514,2213575411429.0
1083916,0.007381623005305424,26718529400.0,3619600917142.0,1280144333.5607252,1280144333.5607252,90677.43151097921,1218225248.6999526,242.64504973999053,2213575411429.0
1075552,0.007565351691208482,27383553920.0,3619600917142.0,1267342890.225118,1267342890.225118,92005.04993949886,1218455605.5650744,242.6911211130149,2213575411429.0
1060776,0.007540545796289299,27293766480.0,3619600917142.0,1254669461.3228667,1254669461.3228667,90786.34248176983,1218419389.7619615,242.6838779523923,2213575411429.0
1074219,0.007636105610179807,27639654870.0,3619600917142.0,1242122766.709638,1242122766.709638,91017.49086902298,1218534495.3479233,242.70689906958467,2213575411429.0
1079033,0.007267879841507942,26306824540.0,3619600917142.0,1229701539.0425417,1229701539.0425417,85762.19066004695,1218072599.9378583,242.61451998757167,2213575411429.0
1078544,0.007425491675812165,26877316480.0,3619600917142.0,1217404523.6521163,1217404523.6521163,86745.8161479913,1218261849.8838027,242.65236997676053,2213575411429.0
1110960,0.00748292572027145,27085204800.0,3619600917142.0,1205230478.415595,1205230478.415595,86542.60240910729,1218327215.475528,242.6654430951056,2213575411429.0
1080241,0.007356595729626776,26627940650.0,3619600917142.0,1193178173.631439,1193178173.631439,84230.73721191887,1218170525.5237699,242.63410510475398,2213575411429.0
1055965,0.007270041201331604,26314647800.0,3619600917142.0,1181246391.8951244,1181246391.8951244,82407.31758688748,1218062913.3225377,242.61258266450753,2213575411429.0
1043052,0.00725894386742118,26274479880.0,3619600917142.0,1169433927.9761732,1169433927.9761732,81458.71189742503,1218045517.33627,242.60910346725402,2213575411429.0
1055856,0.0076630926322952524,27737337120.0,3619600917142.0,1157739588.6964114,1157739588.6964114,85134.06491558836,1218513661.8736048,242.70273237472097,2213575411429.0
1046007,0.007357534388356779,26631338220.0,3619600917142.0,1146162192.8094473,1146162192.8094473,80922.03394766063,1218155645.9435265,242.6311291887053,2213575411429.0
1038301,0.007225880086982508,26154802190.0,3619600917142.0,1134700570.881353,1134700570.881353,78679.29037200232,1218000607.7454877,242.60012154909754,2213575411429.0
1049595,0.007226185427274242,26155907400.0,3619600917142.0,1123353565.1725395,1123353565.1725395,77895.78893141396,1217996854.4369261,242.59937088738522,2213575411429.0
1038395,0.007536365824423245,27278636650.0,3619600917142.0,1112120029.520814,1112120029.520814,80427.03246444916,1218341063.6902015,242.6682127380403,2213575411429.0
1040379,0.006929918039087498,25083537690.0,3619600917142.0,1100998829.2256057,1100998829.2256057,73215.5562149652,1217662767.5109441,242.53255350218882,2213575411429.0
1047010,0.006974086833841323,25243411100.0,3619600917142.0,1089988840.9333496,1089988840.9333496,72945.38367028198,1217707558.071537,242.5415116143074,2213575411429.0
1061711,0.007309600899562938,26457838120.0,3619600917142.0,1079088952.5240161,1079088952.5240161,75690.14241589958,1218069280.9674437,242.61385619348874,2213575411429.0
1049979,0.007620439092986863,27582948330.0,3619600917142.0,1068298062.998776,1068298062.998776,78119.7505669306,1218400591.4621706,242.68011829243412,2213575411429.0
1025427,0.007,24446179680.0,3492311382857.0,1057615082.3687881,1057615082.3687881,68543.51252474748,1217731540.229039,242.5463080458078,2340864945714.0
1028989,0.007342531369302582,25642405880.0,3492311382857.0,1047038931.5451002,1047038931.5451002,73772.93322993364,1218089923.7854376,242.61798475708753,2340864945714.0
983840,0.007096426086646807,24782929600.0,3492311382857.0,1036568542.2296492,1036568542.2296492,70587.22668173893,1217828526.8560443,242.56570537120885,2340864945714.0
998700,0.006817550152278306,23809008000.0,3492311382857.0,1026202856.8073528,1026202856.8073528,67135.15121778357,1217535919.4062815,242.50718388125628,2340864945714.0
996928,0.007036679295159587,24574275200.0,3492311382857.0,1015940828.2392793,1015940828.2392793,68600.0737537341,1217757179.8285186,242.55143596570372,2340864945714.0
1014554,0.007004214188938949,24460896940.0,3492311382857.0,1005781419.9568864,1005781419.9568864,67600.73806062195,1217720639.2680337,242.54412785360674,2340864945714.0
1034563,0.007062366214270052,24663981920.0,3492311382857.0,995723605.7573175,995723605.7573175,67480.36883281871,1217775575.896285,242.555115179257,2340864945714.0
1039855,0.007098491652745927,24790143200.0,3492311382857.0,985766369.6997445,985766369.6997445,67147.2891871481,1217808012.780292,242.5616025560584,2340864945714.0
1083550,0.007731860948180993,27002066000.0,3492311382857.0,975908706.002747,975908706.002747,72407.18073015992,1218428556.0270832,242.68571120541662,2340864945714.0
1083772,0.00756586640289341,26422361360.0,3492311382857.0,966149618.9427196,966149618.9427196,70144.15146485504,1218262868.7077427,242.65257374154854,2340864945714.0
1097366,0.007915287759187734,27642649540.0,3492311382857.0,956488122.7532924,956488122.7532924,72649.84639743097,1218596638.3418508,242.71932766837014,2340864945714.0
1079254,0.007951526188733632,27769205420.0,3492311382857.0,946923241.5257596,946923241.5257596,72252.63339421153,1218627497.19912,242.725499439824,2340864945714.0
1094545,0.007725695475621561,26980534250.0,3492311382857.0,937454009.110502,937454009.110502,69498.58572675624,1218409995.0279224,242.6819990055845,2340864945714.0
1116641,0.008140648625880023,28429679860.0,3492311382857.0,928079469.019397,928079469.019397,72499.09506536543,1218795178.7803795,242.75903575607592,2340864945714.0
1118450,0.008153836779784651,28475737000.0,3492311382857.0,918798674.329203,918798674.329203,71890.38083600732,1218803634.7309983,242.76072694619967,2340864945714.0
1153262,0.008318464934886232,29050669780.0,3492311382857.0,909610687.5859109,909610687.5859109,72608.44826896109,1218951073.3643856,242.7902146728771,2340864945714.0
1136774,0.008375311309174193,29249195020.0,3492311382857.0,900514580.7100519,900514580.7100519,72373.59044749725,1218998972.297649,242.79979445952978,2340864945714.0
1141032,0.00805381757711142,28126438800.0,3492311382857.0,891509434.9029514,891509434.9029514,68899.51150639362,1218705836.21424,242.741167242848,2340864945714.0
1156632,0.007895661027065145,27574106880.0,3492311382857.0,882594340.5539218,882594340.5539218,66871.03485402919,1218561318.6295319,242.71226372590638,2340864945714.0
1180528,0.008332594665769402,29100015200.0,3492311382857.0,873768397.1483825,873768397.1483825,69865.85849431022,1218943276.6358027,242.78865532716054,2340864945714.0
1209090,0.008908107636882464,31109885700.0,3492311382857.0,865030713.1768986,865030713.1768986,73944.41784928956,1219442249.8706446,242.88844997412892,2340864945714.0
1194758,0.008710145042998748,30418538680.0,3492311382857.0,856380406.0451295,856380406.0451295,71578.15829498525,1219267238.8753858,242.85344777507714,2340864945714.0
1178143,0.008042504244573565,28086929120.0,3492311382857.0,847816601.9846781,847816601.9846781,65430.708980582785,1218692040.6558127,242.73840813116254,2340864945714.0
1193225,0.00860671757322241,30057337750.0,3492311382857.0,839338435.9648314,839338435.9648314,69320.72144812689,1219166741.6238787,242.83334832477576,2340864945714.0
1233595,0.008897905897663308,31074258050.0,3492311382857.0,830945051.6051831,830945051.6051831,70949.36698531547,1219407412.9994764,242.8814825998953,2340864945714.0
1229404,0.008677579195474877,30304808600.0,3492311382857.0,822635601.0891314,822635601.0891314,68500.61917772287,1219220728.3208103,242.84414566416206,2340864945714.0
1218695,0.00860199119055189,30040831750.0,3492311382857.0,814409245.07824,814409245.07824,67224.88983922917,1219155008.7848487,242.83100175696973,2340864945714.0
1235741,0.008435692643162657,29460065440.0,3492311382857.0,806265152.6274576,806265152.6274576,65266.00773368668,1219016138.657373,242.80322773147458,2340864945714.0
1259719,0.00889155345723978,31052073350.0,3492311382857.0,798202501.101183,798202501.101183,68105.02220031786,1219380098.871359,242.8760197742718,2340864945714.0
1225200,0.009026799888104604,31524396000.0,3492311382857.0,790220476.0901712,790220476.0901712,68449.53535243732,1219484450.3036168,242.89689006072336,2340864945714.0
1267986,0.007,31255854900.0,4465122128571.0,782318271.3292695,0.00017520646665484144,67187.78236064255,1217894703.8801334,242.57894077602668,1368054200000.0
1256472,0.006936436206709573,30972034800.0,4465122128571.0,774495088.6159768,774495088.6159768,51551.757432978644,1217842263.5128567,242.56845270257134,1368054200000.0
1259551,0.0071819241527135945,32068168460.0,4465122128571.0,766750137.729817,766750137.729817,52842.46733934689,1218029611.5388596,242.60592230777192,1368054200000.0
1234007,0.007260129276771814,32417363890.0,4465122128571.0,759082636.3525189,759082636.3525189,52883.69866755975,1218086791.975941,242.61735839518818,1368054200000.0
1217704,0.0067224149162536636,30016403600.0,4465122128571.0,751491809.9889936,751491809.9889936,48477.25015421114,1217676070.9073358,242.53521418146715,1368054200000.0
1192785,0.0068733524338833755,30690358050.0,4465122128571.0,743976891.8891037,743976891.8891037,49070.04658169746,1217786916.581624,242.5573833163248,1368054200000.0
1168647,0.006804925178994877,30384822000.0,4465122128571.0,736537122.9702126,736537122.9702126,48095.71729996208,1217733476.9316695,242.5466953863339,1368054200000.0
1197474,0.006755553194611876,30164370060.0,4465122128571.0,729171751.7405105,729171751.7405105,47269.2992833007,1217694624.7744796,242.53892495489592,1368054200000.0
1230274,0.006643022359948949,29661906140.0,4465122128571.0,721880034.2231053,721880034.2231053,46017.090385026175,1217610148.5165179,242.5220297033036,1368054200000.0
1237784,0.006758420722001121,30177173920.0,4465122128571.0,714661233.8808743,714661233.8808743,46348.30532987686,1217691012.9055743,242.53820258111486,1368054200000.0
1292506,0.007369832629982619,32907202760.0,4465122128571.0,707514621.5420656,707514621.5420656,50035.869967969,1218125331.8273015,242.6250663654603,1368054200000.0
1296647,0.007001411891953114,31262159170.0,4465122128571.0,700439475.3266449,700439475.3266449,47059.21220745603,1217862191.9676237,242.57243839352475,1368054200000.0
1333451,0.007764563880158763,34669726000.0,4465122128571.0,693435080.5733784,693435080.5733784,51666.766978406944,1218394014.442312,242.6788028884624,1368054200000.0
1338087,0.007144260148200951,31899994080.0,4465122128571.0,686500729.7676446,686500729.7676446,47063.76580929668,1217961397.0336561,242.59227940673122,1368054200000.0
1352232,0.007955691606439594,35523134640.0,4465122128571.0,679635722.4699682,679635722.4699682,51885.08688945749,1218515714.5278466,242.7031429055693,1368054200000.0
1327220,0.007567770875466366,33791021200.0,4465122128571.0,672839365.2452686,672839365.2452686,48861.610551129816,1218249498.0778773,242.64989961557546,1368054200000.0
1312212,0.007720238830518219,34471809240.0,4465122128571.0,666110971.5928159,666110971.5928159,49347.56564554381,1218349487.2796774,242.66989745593548,1368054200000.0
1300374,0.006942904419485926,31000916160.0,4465122128571.0,659449861.8768878,659449861.8768878,43935.075681127804,1217829383.9274879,242.56587678549758,1368054200000.0
1301926,0.007502270938045035,33498555980.0,4465122128571.0,652855363.2581189,652855363.2581189,47000.029571639854,1218195784.4151232,242.63915688302464,1368054200000.0
1317286,0.007590782022091572,33893768780.0,4465122128571.0,646326809.6255376,646326809.6255376,47078.98616723534,1218251091.5096736,242.65021830193473,1368054200000.0
1320638,0.0076899549466497895,34336588000.0,4465122128571.0,639863541.5292822,639863541.5292822,47217.12844490699,1218312704.5175812,242.66254090351626,1368054200000.0
1311434,0.007636360891860389,34097284000.0,4465122128571.0,633464906.1139894,633464906.1139894,46419.174784284485,1218275968.5214162,242.65519370428325,1368054200000.0
1311257,0.0070010104941977125,31260366880.0,4465122128571.0,627130257.0528494,627130257.0528494,42131.497326395394,1217871278.8941836,242.57425577883672,1368054200000.0
1314689,0.007178329482839438,32052117820.0,4465122128571.0,620858954.4823209,620858954.4823209,42766.60233093996,1217980230.123304,242.59604602466078,1368054200000.0
1337721,0.007142306015760952,31891268640.0,4465122128571.0,614650364.9374977,614650364.9374977,42126.46413261202,1217955647.448874,242.5911294897748,1368054200000.0
1376724,0.007517046601084092,33564531120.0,4465122128571.0,608503861.2881228,608503861.2881228,43893.37664778077,1218183671.7086813,242.63673434173626,1368054200000.0
1395847,0.0079590800871047,35538264620.0,4465122128571.0,602418822.6752416,602418822.6752416,46009.74417039354,1218450229.226261,242.69004584525217,1368054200000.0
1371118,0.007403527614278188,33057654980.0,4465122128571.0,596394634.4484892,596394634.4484892,42370.231695852395,1218113323.947452,242.62266478949041,1368054200000.0
1387977,0.007830276445582792,34963140630.0,4465122128571.0,590430688.1040043,590430688.1040043,44364.38115474291,1218365499.69327,242.673099938654,1368054200000.0
1377765,0.007939288653084443,35449893450.0,4465122128571.0,584526381.2229643,584526381.2229643,44532.196793720635,1218427520.046126,242.68550400922518,1368054200000.0
1364837,0.007,32537714080.0,4648244868571.0,578681117.4107347,0.0001244945422999278,40465.174593129974,1217878029.376722,242.57560587534442,1184931460000.0
1361087,0.007692313228109327,35755755490.0,4648244868571.0,572894306.2366272,572894306.2366272,42288.26593599959,1218276432.2709556,242.6552864541911,1184931460000.0
1392571,0.007546690090959907,35078863490.0,4648244868571.0,567165363.174261,567165363.174261,41072.829948411214,1218190843.8769345,242.6381687753869,1184931460000.0
1398815,0.007905536624901822,36746870050.0,4648244868571.0,561493709.5425184,561493709.5425184,42595.5922340236,1218392127.328406,242.67842546568122,1184931460000.0
1360741,0.007058032964620027,32807465510.0,4648244868571.0,555878772.4470932,555878772.4470932,37648.890558089464,1217914277.833788,242.5828555667576,1184931460000.0
1375545,0.007694123483428897,35764170000.0,4648244868571.0,550319984.7226223,550319984.7226223,40631.49921173597,1218265728.55059,242.653145710118,1184931460000.0
1420191,0.007861357450652955,36541514430.0,4648244868571.0,544816784.875396,544816784.875396,41099.49006535316,1218355597.6138217,242.67111952276434,1184931460000.0
1434708,0.007858378100297806,36527665680.0,4648244868571.0,539368617.0266421,539368617.0266421,40673.07476392476,1218351833.725595,242.670366745119,1184931460000.0
1441330,0.007476040372779083,34750466300.0,4648244868571.0,533974930.85637563,533974930.85637563,38307.24478866156,1218143596.5834877,242.62871931669756,1184931460000.0
1475114,0.008336747713532832,38751244780.0,4648244868571.0,528635181.54781187,528635181.54781187,42290.33569705715,1218600966.9191124,242.72019338382248,1184931460000.0
1487961,0.008409353761523533,39088735470.0,4648244868571.0,523348829.7323338,523348829.7323338,42232.06239801603,1218637126.290347,242.72742525806942,1184931460000.0
1475441,0.007738673972023029,35971251580.0,4648244868571.0,518115341.43501043,518115341.43501043,38475.24668591413,1218284101.7944036,242.6568203588807,1184931460000.0
1427387,0.007486631200369269,34799695060.0,4648244868571.0,512934188.02066034,512934188.02066034,36849.91556548451,1218151575.0984716,242.63031501969434,1184931460000.0
1384013,0.007178742594999825,33368553430.0,4648244868571.0,507804846.1404537,507804846.1404537,34981.113787768125,1217991807.3954237,242.59836147908473,1184931460000.0
1386306,0.007754315234920255,36043956000.0,4648244868571.0,502726797.67904913,502726797.67904913,37407.94912053611,1218282117.1318536,242.6564234263707,1184931460000.0
1387194,0.0073563964607811835,34194332100.0,4648244868571.0,497699529.7022586,497699529.7022586,35133.44753426753,1218080223.5719767,242.61604471439534,1184931460000.0
1343069,0.007122398192455362,33106650850.0,4648244868571.0,492722534.405236,492722534.405236,33675.73519200384,1217961990.3367646,242.59239806735292,1184931460000.0
1346879,0.0070643675082666165,32836910020.0,4648244868571.0,487795309.06118363,487795309.06118363,33067.344095109824,1217931656.9244463,242.58633138488926,1184931460000.0
1318812,0.006763946170862053,31440478080.0,4648244868571.0,482917355.9705718,482917355.9705718,31344.501522444076,1217783463.0947123,242.55669261894246,1184931460000.0
1286002,0.007043865339664363,32741610920.0,4648244868571.0,478088182.4108661,478088182.4108661,32315.24584361305,1217916940.117183,242.58338802343658,1184931460000.0
